id,owner,name,html_url,clone_url,,is target repo?,has PR template,pull_request_template paths
15062869,jestjs,jest,https://github.com/jestjs/jest,https://github.com/jestjs/jest.git,https://github.com/jestjs/jest,O,O,.github/PULL_REQUEST_TEMPLATE.md
10187082,Unitech,pm2,https://github.com/Unitech/pm2,https://github.com/Unitech/pm2.git,https://github.com/Unitech/pm2,O,O,.github/PULL_REQUEST_TEMPLATE.md
43441403,strapi,strapi,https://github.com/strapi/strapi,https://github.com/strapi/strapi.git,https://github.com/strapi/strapi,O,O,.github/PULL_REQUEST_TEMPLATE.md
71995937,nuxt,nuxt,https://github.com/nuxt/nuxt,https://github.com/nuxt/nuxt.git,https://github.com/nuxt/nuxt,O,O,.github/PULL_REQUEST_TEMPLATE.md
1828795,AFNetworking,AFNetworking,https://github.com/AFNetworking/AFNetworking,https://github.com/AFNetworking/AFNetworking.git,https://github.com/AFNetworking/AFNetworking,O,O,.github/pull_request_template.md
19148949,PhilJay,MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart.git,https://github.com/PhilJay/MPAndroidChart,O,O,.github/PULL_REQUEST_TEMPLATE.md
5923215,hexojs,hexo,https://github.com/hexojs/hexo,https://github.com/hexojs/hexo.git,https://github.com/hexojs/hexo,O,O,.github/PULL_REQUEST_TEMPLATE.md
7741856,pixijs,pixijs,https://github.com/pixijs/pixijs,https://github.com/pixijs/pixijs.git,https://github.com/pixijs/pixijs,O,O,.github/PULL_REQUEST_TEMPLATE.md
6093316,DefinitelyTyped,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://github.com/DefinitelyTyped/DefinitelyTyped,O,O,.github/PULL_REQUEST_TEMPLATE.md
12972263,alvarotrigo,fullPage.js,https://github.com/alvarotrigo/fullPage.js,https://github.com/alvarotrigo/fullPage.js.git,https://github.com/alvarotrigo/fullPage.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
32689863,3b1b,manim,https://github.com/3b1b/manim,https://github.com/3b1b/manim.git,https://github.com/3b1b/manim,O,O,.github/PULL_REQUEST_TEMPLATE.md
667006,videojs,video.js,https://github.com/videojs/video.js,https://github.com/videojs/video.js.git,https://github.com/videojs/video.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
11267509,bumptech,glide,https://github.com/bumptech/glide,https://github.com/bumptech/glide.git,https://github.com/bumptech/glide,O,O,PULL_REQUEST_TEMPLATE.md
42751014,zenorocha,clipboard.js,https://github.com/zenorocha/clipboard.js,https://github.com/zenorocha/clipboard.js.git,https://github.com/zenorocha/clipboard.js,O,O,.github/PULL_REQUEST_TEMPLATE.md
35866694,RocketChat,Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat.git,https://github.com/RocketChat/Rocket.Chat,O,O,.github/PULL_REQUEST_TEMPLATE.md
67962648,vuetifyjs,vuetify,https://github.com/vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify.git,https://github.com/vuetifyjs/vuetify,O,O,.github/PULL_REQUEST_TEMPLATE.md
27729880,grpc,grpc,https://github.com/grpc/grpc,https://github.com/grpc/grpc.git,https://github.com/grpc/grpc,O,O,.github/pull_request_template.md
9393759,phaserjs,phaser,https://github.com/phaserjs/phaser,https://github.com/phaserjs/phaser.git,https://github.com/phaserjs/phaser,O,O,.github/PULL_REQUEST_TEMPLATE.md
71948498,localstack,localstack,https://github.com/localstack/localstack,https://github.com/localstack/localstack.git,https://github.com/localstack/localstack,O,O,.github/PULL_REQUEST_TEMPLATE.md
858127,pandas-dev,pandas,https://github.com/pandas-dev/pandas,https://github.com/pandas-dev/pandas.git,https://github.com/pandas-dev/pandas,O,O,.github/PULL_REQUEST_TEMPLATE.md
22067521,ocornut,imgui,https://github.com/ocornut/imgui,https://github.com/ocornut/imgui.git,https://github.com/ocornut/imgui,O,O,.github/pull_request_template.md
31629751,cypress-io,cypress,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress.git,https://github.com/cypress-io/cypress,O,O,.github/PULL_REQUEST_TEMPLATE.md
26516210,certbot,certbot,https://github.com/certbot/certbot,https://github.com/certbot/certbot.git,https://github.com/certbot/certbot,O,O,.github/pull_request_template.md
48626335,vuejs,vue-cli,https://github.com/vuejs/vue-cli,https://github.com/vuejs/vue-cli.git,https://github.com/vuejs/vue-cli,O,O,.github/PULL_REQUEST_TEMPLATE.md
873328,getsentry,sentry,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry.git,https://github.com/getsentry/sentry,O,O,.github/PULL_REQUEST_TEMPLATE.md
30969188,react-boilerplate,react-boilerplate,https://github.com/react-boilerplate/react-boilerplate,https://github.com/react-boilerplate/react-boilerplate.git,https://github.com/react-boilerplate/react-boilerplate,O,O,.github/PULL_REQUEST_TEMPLATE.md
47394776,lerna,lerna,https://github.com/lerna/lerna,https://github.com/lerna/lerna.git,https://github.com/lerna/lerna,O,O,.github/PULL_REQUEST_TEMPLATE.md
94498635,carbon-app,carbon,https://github.com/carbon-app/carbon,https://github.com/carbon-app/carbon.git,https://github.com/carbon-app/carbon,O,O,.github/PULL_REQUEST_TEMPLATE.md
76838017,iina,iina,https://github.com/iina/iina,https://github.com/iina/iina.git,https://github.com/iina/iina,O,O,.github/PULL_REQUEST_TEMPLATE.md
3721224,nolimits4web,swiper,https://github.com/nolimits4web/swiper,https://github.com/nolimits4web/swiper.git,https://github.com/nolimits4web/swiper,O,O,.github/PULL_REQUEST_TEMPLATE.md
1064563,netty,netty,https://github.com/netty/netty,https://github.com/netty/netty.git,https://github.com/netty/netty,O,O,.github/PULL_REQUEST_TEMPLATE.md
8859474,skylot,jadx,https://github.com/skylot/jadx,https://github.com/skylot/jadx.git,https://github.com/skylot/jadx,O,O,.github/pull_request_template.md
162279822,agalwood,Motrix,https://github.com/agalwood/Motrix,https://github.com/agalwood/Motrix.git,https://github.com/agalwood/Motrix,O,O,.github/PULL_REQUEST_TEMPLATE.md
1283503,request,request,https://github.com/request/request,https://github.com/request/request.git,https://github.com/request/request,O,O,.github/PULL_REQUEST_TEMPLATE.md
3620194,select2,select2,https://github.com/select2/select2,https://github.com/select2/select2.git,https://github.com/select2/select2,O,O,.github/PULL_REQUEST_TEMPLATE.md
49609581,PowerShell,PowerShell,https://github.com/PowerShell/PowerShell,https://github.com/PowerShell/PowerShell.git,https://github.com/PowerShell/PowerShell,O,O,.github/PULL_REQUEST_TEMPLATE.md
6452529,rethinkdb,rethinkdb,https://github.com/rethinkdb/rethinkdb,https://github.com/rethinkdb/rethinkdb.git,https://github.com/rethinkdb/rethinkdb,O,O,.github/PULL_REQUEST_TEMPLATE
2096579,markedjs,marked,https://github.com/markedjs/marked,https://github.com/markedjs/marked.git,https://github.com/markedjs/marked,O,O,.github/PULL_REQUEST_TEMPLATE.md
50447720,kodecocodes,swift-algorithm-club,https://github.com/kodecocodes/swift-algorithm-club,https://github.com/kodecocodes/swift-algorithm-club.git,https://github.com/kodecocodes/swift-algorithm-club,O,O,.github/PULL_REQUEST_TEMPLATE.md
36891867,angular,angular-cli,https://github.com/angular/angular-cli,https://github.com/angular/angular-cli.git,https://github.com/angular/angular-cli,O,O,.github/PULL_REQUEST_TEMPLATE.md
32247847,ReactiveX,rxjs,https://github.com/ReactiveX/rxjs,https://github.com/ReactiveX/rxjs.git,https://github.com/ReactiveX/rxjs,O,O,.github/PULL_REQUEST_TEMPLATE.md
32578467,ChartsOrg,Charts,https://github.com/ChartsOrg/Charts,https://github.com/ChartsOrg/Charts.git,https://github.com/ChartsOrg/Charts,O,O,.github/PULL_REQUEST_TEMPLATE.md
53127403,apolloconfig,apollo,https://github.com/apolloconfig/apollo,https://github.com/apolloconfig/apollo.git,https://github.com/apolloconfig/apollo,O,O,.github/PULL_REQUEST_TEMPLATE.md
790359,sequelize,sequelize,https://github.com/sequelize/sequelize,https://github.com/sequelize/sequelize.git,https://github.com/sequelize/sequelize,O,O,.github/PULL_REQUEST_TEMPLATE.md
220809393,Textualize,rich,https://github.com/Textualize/rich,https://github.com/Textualize/rich.git,https://github.com/Textualize/rich,O,O,.github/pull_request_template.md
57222302,openai,gym,https://github.com/openai/gym,https://github.com/openai/gym.git,https://github.com/openai/gym,O,O,.github/PULL_REQUEST_TEMPLATE.md
313419,SDWebImage,SDWebImage,https://github.com/SDWebImage/SDWebImage,https://github.com/SDWebImage/SDWebImage.git,https://github.com/SDWebImage/SDWebImage,O,O,.github/PULL_REQUEST_TEMPLATE.md
32215970,mobxjs,mobx,https://github.com/mobxjs/mobx,https://github.com/mobxjs/mobx.git,https://github.com/mobxjs/mobx,O,O,.github/PULL_REQUEST_TEMPLATE.md
52773157,typeorm,typeorm,https://github.com/typeorm/typeorm,https://github.com/typeorm/typeorm.git,https://github.com/typeorm/typeorm,O,O,.github/PULL_REQUEST_TEMPLATE.md
11171548,nlohmann,json,https://github.com/nlohmann/json,https://github.com/nlohmann/json.git,https://github.com/nlohmann/json,O,O,.github/PULL_REQUEST_TEMPLATE.md
2056312,niklasvh,html2canvas,https://github.com/niklasvh/html2canvas,https://github.com/niklasvh/html2canvas.git,https://github.com/niklasvh/html2canvas,O,O,.github/PULL_REQUEST_TEMPLATE.md
1028340,ajaxorg,ace,https://github.com/ajaxorg/ace,https://github.com/ajaxorg/ace.git,https://github.com/ajaxorg/ace,O,O,.github/PULL_REQUEST_TEMPLATE.md
74627617,commaai,openpilot,https://github.com/commaai/openpilot,https://github.com/commaai/openpilot.git,https://github.com/commaai/openpilot,O,O,.github/pull_request_template.md
4037197,ycm-core,YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,https://github.com/ycm-core/YouCompleteMe.git,https://github.com/ycm-core/YouCompleteMe,O,O,.github/PULL_REQUEST_TEMPLATE.md
597879,Automattic,mongoose,https://github.com/Automattic/mongoose,https://github.com/Automattic/mongoose.git,https://github.com/Automattic/mongoose,O,O,.github/PULL_REQUEST_TEMPLATE.md
59652928,akveo,ngx-admin,https://github.com/akveo/ngx-admin,https://github.com/akveo/ngx-admin.git,https://github.com/akveo/ngx-admin,O,O,.github/PULL_REQUEST_TEMPLATE.md
1254497,codemirror,codemirror5,https://github.com/codemirror/codemirror5,https://github.com/codemirror/codemirror5.git,https://github.com/codemirror/codemirror5,O,O,.github/PULL_REQUEST_TEMPLATE.md
135786093,typescript-cheatsheets,react,https://github.com/typescript-cheatsheets/react,https://github.com/typescript-cheatsheets/react.git,https://github.com/typescript-cheatsheets/react,O,O,.github/pull_request_template.md
15045751,docker,compose,https://github.com/docker/compose,https://github.com/docker/compose.git,https://github.com/docker/compose,O,O,.github/PULL_REQUEST_TEMPLATE.md
94911145,facebook,docusaurus,https://github.com/facebook/docusaurus,https://github.com/facebook/docusaurus.git,https://github.com/facebook/docusaurus,O,O,.github/PULL_REQUEST_TEMPLATE.md
3757512,balderdashy,sails,https://github.com/balderdashy/sails,https://github.com/balderdashy/sails.git,https://github.com/balderdashy/sails,O,O,.github/PULL_REQUEST_TEMPLATE
53370988,GoogleChrome,lighthouse,https://github.com/GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse.git,https://github.com/GoogleChrome/lighthouse,O,O,.github/PULL_REQUEST_TEMPLATE.md
519832,mitmproxy,mitmproxy,https://github.com/mitmproxy/mitmproxy,https://github.com/mitmproxy/mitmproxy.git,https://github.com/mitmproxy/mitmproxy,O,O,.github/pull_request_template.md
79510167,pypa,pipenv,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv.git,https://github.com/pypa/pipenv,O,O,.github/PULL_REQUEST_TEMPLATE.md
9603240,pure-css,pure,https://github.com/pure-css/pure,https://github.com/pure-css/pure.git,https://github.com/pure-css/pure,O,O,.github/PULL_REQUEST_TEMPLATE.md
55886798,CymChad,BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper.git,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,O,O,.github/pull_request_template.md
402046,parallax,jsPDF,https://github.com/parallax/jsPDF,https://github.com/parallax/jsPDF.git,https://github.com/parallax/jsPDF,O,O,.github/pull_request_template.md
47071941,redux-saga,redux-saga,https://github.com/redux-saga/redux-saga,https://github.com/redux-saga/redux-saga.git,https://github.com/redux-saga/redux-saga,O,O,.github/PULL_REQUEST_TEMPLATE.md
17620347,dotnet,aspnetcore,https://github.com/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore.git,https://github.com/dotnet/aspnetcore,O,O,.github/pull_request_template.md;.github/PULL_REQUEST_TEMPLATE/servicing.md
79162682,laurent22,joplin,https://github.com/laurent22/joplin,https://github.com/laurent22/joplin.git,https://github.com/laurent22/joplin,O,O,.github/PULL_REQUEST_TEMPLATE
168008797,microsoft,calculator,https://github.com/microsoft/calculator,https://github.com/microsoft/calculator.git,https://github.com/microsoft/calculator,O,O,.github/pull_request_template.md
45431898,bvaughn,react-virtualized,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized.git,https://github.com/bvaughn/react-virtualized,O,O,.github/PULL_REQUEST_TEMPLATE.md
19620844,ovity,octotree,https://github.com/ovity/octotree,https://github.com/ovity/octotree.git,https://github.com/ovity/octotree,O,O,.github/PULL_REQUEST_TEMPLATE.md
19745004,odoo,odoo,https://github.com/odoo/odoo,https://github.com/odoo/odoo.git,https://github.com/odoo/odoo,O,O,.github/PULL_REQUEST_TEMPLATE.md
85031442,poteto,hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards.git,https://github.com/poteto/hiring-without-whiteboards,O,O,.github/PULL_REQUEST_TEMPLATE.md
20965586,SwiftyJSON,SwiftyJSON,https://github.com/SwiftyJSON/SwiftyJSON,https://github.com/SwiftyJSON/SwiftyJSON.git,https://github.com/SwiftyJSON/SwiftyJSON,O,O,.github/PULL_REQUEST_TEMPLATE
1451352,mochajs,mocha,https://github.com/mochajs/mocha,https://github.com/mochajs/mocha.git,https://github.com/mochajs/mocha,O,O,.github/PULL_REQUEST_TEMPLATE.md
17372733,OAI,OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification.git,https://github.com/OAI/OpenAPI-Specification,O,O,.github/pull_request_template.md
